"year","ubigeo","caseid","conglome","estrato","codperso","facpob07","sex","age","civil_status","poverty","linpe","linea","caseid2","visit_preg","p4041","p4042","p4043","p4044","p4045","p4046","p4047","p4191","p4192","p4193","p4194","p4195","p4196","p4197","p4198","factor07","language","education_level","who_assisted_you","health_insurance"
"2018","190205","06  010996  020  11  190205","010996","rural","01",46.9729995727539,"man",58,"no married/living_together","no poor",157.0498046875,252.068267822266,"01  01","no",0,0,0,0,1,0,0,2,2,2,2,1,2,2,2,46.9729995727539,NA,"less than secondary","other","yes"
"2018","211102","06  011016  026  11  211102","011016","rural","01",161.634292602539,"man",63,"married/living_together","poor",157.0498046875,260.4423828125,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,161.634292602539,NA,"less than secondary",NA,NA
"2019","010115","06  011320  002  11  010115","011320","rural","01",61.1879501342773,"man",56,"no married/living_together","no poor",161.348937988281,254.933776855469,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,61.1879501342773,"spanish",NA,NA,"yes"
"2020","010507","06  015096  013  11  010507","015096","rural","01",57.1275901794434,"man",49,NA,"poor",162.823348999023,256.14111328125,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,57.1275901794434,"spanish","less than secondary",NA,"yes"
"2020","021502","06  015278  008  11  021502","015278","rural","01",161.723892211914,"man",36,NA,"poor",162.823348999023,263.203582763672,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,161.723892211914,"spanish","less than secondary",NA,"yes"
"2020","020205","06  015329  001  11  020205","015329","rural","01",161.723892211914,"woman",59,"no married/living_together","no poor",162.823348999023,263.203582763672,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,161.723892211914,"spanish","less than secondary",NA,"yes"
"2020","020302","06  015339  002  11  020302","015339","rural","01",161.723892211914,"woman",53,NA,"poor",162.823348999023,263.203582763672,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,161.723892211914,NA,"less than secondary",NA,"yes"
"2021","040125","06  015754  004  11  040125","015754","rural","01",99.6763458251953,"man",60,"married/living_together","no poor",165.903747558594,302.497192382812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,99.6763458251953,NA,"less than secondary",NA,NA
"2020","040513","06  015771  012  11  040513","015771","rural","01",105.14794921875,"man",62,"married/living_together","no poor",162.823348999023,268.628173828125,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,105.14794921875,NA,"less than secondary",NA,"yes"
"2020","050803","06  015918  002  11  050803","015918","rural","01",141.407852172852,"man",69,NA,"no poor",162.823348999023,264.389617919922,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,141.407852172852,"spanish",NA,NA,"yes"
"2021","060610","06  016119  145  11  060610","016119","rural","01",371.988616943359,"man",40,"married/living_together","poor",171.596176147461,271.239410400391,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,371.988616943359,"spanish","less than secondary",NA,"yes"
"2020","080807","06  016482  037  11  080807","016482","rural","01",230.912384033203,"man",50,"married/living_together","poor",162.823348999023,267.742858886719,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,230.912384033203,NA,"less than secondary",NA,"yes"
"2021","090721","06  016651  009  11  090721","016651","rural","01",150.086395263672,"man",61,"married/living_together","poor",171.596176147461,277.488220214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,150.086395263672,NA,"less than secondary",NA,"yes"
"2021","110203","06  017094  004  11  110203","017094","rural","01",47.9726524353027,"man",30,"no married/living_together","no poor",171.596176147461,293.911437988281,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,47.9726524353027,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2020","120215","06  017276  012  11  120215","017276","rural","01",191.873870849609,"man",84,"married/living_together","no poor",162.823348999023,260.980987548828,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,191.873870849609,NA,"less than secondary",NA,"yes"
"2020","130206","06  017484  018  11  130206","017484","urban","01",441.478790283203,"man",63,"no married/living_together","no poor",179.740112304688,356.851623535156,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,441.478790283203,"spanish",NA,NA,"yes"
"2021","130803","06  017525  011  11  130803","017525","urban","01",279.453948974609,"man",48,NA,"no poor",180.565078735352,328.50830078125,"01  02","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,279.453948974609,"spanish",NA,NA,"yes"
"2020","140204","06  017775  001  11  140204","017775","rural","01",223.386383056641,"man",43,NA,"no poor",157.292236328125,285.060577392578,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,223.386383056641,"spanish",NA,NA,"yes"
"2021","150503","06  018529  017  11  150503","018529","rural","01",122.391937255859,"man",65,"married/living_together","no poor",165.903747558594,297.1142578125,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,122.391937255859,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2021","150711","06  018559  001  11  150711","018559","rural","01",100.586730957031,"man",56,"married/living_together","poor",171.596176147461,275.415740966797,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,100.586730957031,"spanish",NA,NA,"yes"
"2020","200407","06  019276  008  11  200407","019276","urban","01",501.849548339844,"man",77,"married/living_together","poor",179.740112304688,364.871520996094,"01  03",NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,501.849548339844,"spanish","less than secondary",NA,"yes"
"2021","210709","06  019592  010  11  210709","019592","rural","01",332.72607421875,"man",68,"married/living_together","no poor",171.596176147461,285.076019287109,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,332.72607421875,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","010516","07  000033  018  11  010516","000033","rural","01",74.08,"woman",46,"no married/living_together","no poor",145.335739135742,230.493896484375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,74.08,"spanish","less than secondary",NA,"yes"
"2015","040101","07  000387  004  11  040101","000387","urban","01",290.27,"man",52,"married/living_together","no poor",153.936996459961,280.807952880859,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,290.27,NA,NA,NA,"yes"
"2015","051108","07  000563  011  11  051108","000563","rural","01",154.01,"woman",88,"no married/living_together","no poor",145.335739135742,234.3857421875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,154.01,NA,"less than secondary",NA,"yes"
"2015","050903","07  000564  005  11  050903","000564","rural","01",154.01,"woman",73,"no married/living_together","no poor",145.335739135742,234.3857421875,"01  01","no",0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,154.01,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","061111","07  000727  030  11  061111","000727","rural","01",357.46,"woman",52,"no married/living_together","poor",145.335739135742,231.377105712891,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,357.46,"spanish","less than secondary",NA,NA
"2015","080205","07  000822  009  11  080205","000822","rural","01",669.21,"man",96,"no married/living_together","no poor",153.936996459961,281.594360351562,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,669.21,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","080307","07  000836  012  11  080307","000836","rural","01",261.9,"man",51,"married/living_together","no poor",145.335739135742,236.579223632812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,261.9,NA,"less than secondary",NA,"yes"
"2015","090715","07  000933  016  11  090715","000933","rural","01",156.52,"man",42,"married/living_together","poor",145.335739135742,231.167556762695,"01  01","no",0,0,0,0,1,0,0,2,2,2,2,1,2,2,2,156.52,NA,NA,"other","yes"
"2015","090714","07  000981  001  11  090714","000981","rural","01",167.7,"man",38,"married/living_together","poor",145.335739135742,231.167556762695,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,167.7,NA,"less than secondary",NA,"yes"
"2015","110106","07  001134  028  11  110106","001134","urban","01",233.83,"woman",62,"no married/living_together","no poor",156.370590209961,322.045776367188,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,233.83,"spanish","less than secondary",NA,NA
"2015","110110","07  001241  020  11  110110","001241","rural","01",97.68,"woman",49,"no married/living_together","no poor",138.997756958008,258.584411621094,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,97.68,"spanish",NA,NA,NA
"2015","120415","07  001330  008  11  120415","001330","rural","01",219.15,"man",40,"married/living_together","no poor",145.335739135742,232.535095214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,219.15,"spanish",NA,NA,"yes"
"2015","130106","07  001485  041  11  130106","001485","rural","01",418.28,"man",52,"married/living_together","poor",138.997756958008,250.164520263672,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,418.28,"spanish","less than secondary",NA,NA
"2015","130601","07  001504  062  11  130601","001504","rural","01",264.1,"man",35,NA,"no poor",145.335739135742,233.295776367188,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,264.1,"spanish","less than secondary",NA,"yes"
"2015","070102","07  001696  020  11  070102","001696","urban","01",351.73,"woman",56,"no married/living_together","no poor",203.860992431641,399.429595947266,"01  03","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,351.73,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2015","070106","07  001718  029  11  070106","001718","urban","01",351.73,"man",59,"married/living_together","no poor",203.860992431641,399.429595947266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,2,351.73,"spanish",NA,NA,"yes"
"2015","150108","07  001807  012  11  150108","001807","urban","01",808.36,"man",54,"married/living_together","no poor",203.860992431641,399.429595947266,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,808.36,NA,NA,NA,"yes"
"2015","150201","07  002146  002  11  150201","002146","urban","01",327.57,"woman",64,"no married/living_together","no poor",156.370590209961,310.520111083984,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,327.57,"spanish","less than secondary",NA,NA
"2015","150507","07  002162  001  11  150507","002162","urban","01",281.55,"man",67,NA,"no poor",156.370590209961,310.520111083984,"01  02","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,281.55,"spanish","less than secondary",NA,"yes"
"2015","160112","07  002246  035  11  160112","002246","urban","01",246.01,"man",67,NA,"no poor",167.636779785156,289.853973388672,"01  01","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,246.01,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2015","180101","07  002453  008  11  180101","002453","urban","01",98.15,"woman",57,"no married/living_together","no poor",156.370590209961,310.538757324219,"01  02","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,98.15,"spanish","secondary or more",NA,"yes"
"2015","190303","07  002652  024  11  190303","002652","rural","01",80.82,"man",27,"married/living_together","poor",136.040298461914,227.546813964844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,80.82,"spanish",NA,NA,"yes"
"2015","200101","07  002661  007  11  200101","002661","urban","01",300.12,"man",48,"married/living_together","no poor",156.370590209961,315.131896972656,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,300.12,"spanish",NA,NA,"yes"
"2015","211002","07  002865  024  11  211002","002865","rural","01",755.97,"man",46,"married/living_together","no poor",153.936996459961,282.796813964844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,755.97,NA,NA,NA,NA
"2015","210112","07  002913  021  11  210112","002913","rural","01",348.32,"man",47,"married/living_together","poor",145.335739135742,237.438674926758,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,348.32,NA,NA,NA,"yes"
"2015","220801","07  003012  001  11  220801","003012","rural","01",99.83,"man",41,"married/living_together","no poor",167.636779785156,291.038177490234,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,99.83,"spanish","secondary or more",NA,"yes"
"2015","220911","07  003037  004  11  220911","003037","rural","01",126.13,"man",40,NA,"poor",136.040298461914,222.194549560547,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,126.13,"spanish",NA,NA,"yes"
"2015","230108","07  003108  019  11  230108","003108","urban","01",281.25,"man",50,"no married/living_together","no poor",156.370590209961,313.025207519531,"01  02","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,281.25,"spanish",NA,NA,"yes"
"2015","140115","07  003751  014  11  140115","003751","rural","01",401.38,"man",60,"no married/living_together","no poor",156.370590209961,313.46923828125,"01  01","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,401.38,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2015","150727","07  003811  008  11  150727","003811","rural","01",199.53,"man",28,NA,"no poor",145.335739135742,233.375305175781,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,199.53,"spanish","less than secondary",NA,"yes"
"2015","160605","07  003823  026  11  160605","003823","rural","01",276.97,"man",31,NA,"no poor",167.636779785156,289.853973388672,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,276.97,"spanish","less than secondary",NA,NA
"2015","170203","07  004030  006  11  170203","004030","rural","01",37.54,"man",44,NA,"no poor",136.040298461914,222.281600952148,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,NA,NA,NA,NA,"yes"
"2015","010202","07  005087  011  11  010202","005087","rural","01",68.45,"man",29,NA,"poor",136.040298461914,224.249816894531,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,68.45,"spanish","less than secondary",NA,NA
"2015","010704","07  005096  018  11  010704","005096","rural","01",70.5,"man",74,"no married/living_together","no poor",136.040298461914,224.249816894531,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,70.5,"spanish","less than secondary",NA,"yes"
"2015","010120","07  005150  006  11  010120","005150","rural","01",56.42,"man",66,"married/living_together","no poor",145.335739135742,230.493896484375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,56.42,"no spanish",NA,NA,NA
"2015","021509","07  005220  001  11  021509","005220","rural","01",181.14,"woman",46,"no married/living_together","poor",153.936996459961,277.728851318359,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,181.14,"spanish","less than secondary",NA,"yes"
"2015","020802","07  005240  021  11  020802","005240","rural","01",236.49,"woman",80,"no married/living_together","poor",138.997756958008,250.822418212891,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,236.49,"spanish","less than secondary","doctor/nurse/obstetrician",NA
"2015","021701","07  005278  018  11  021701","005278","rural","01",110.66,"man",42,NA,"no poor",153.936996459961,277.728851318359,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,110.66,NA,NA,"doctor/nurse/obstetrician","yes"
"2015","021602","07  005293  022  11  021602","005293","rural","01",181.62,"man",47,NA,"poor",145.335739135742,233.816345214844,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,181.62,NA,"less than secondary",NA,"yes"
"2015","020601","07  005314  017  11  020601","005314","rural","01",175.34,"woman",55,"no married/living_together","poor",145.335739135742,233.816345214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,175.34,NA,"less than secondary",NA,NA
"2016","020402","07  005318  025  11  020402","005318","rural","01",176.345509578375,"man",34,"married/living_together","no poor",153.329116821289,244.781829833984,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,176.345509578375,NA,NA,NA,"yes"
"2015","020305","07  005325  035  11  020305","005325","rural","01",174.05,"woman",84,"no married/living_together","poor",145.335739135742,233.816345214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,174.05,NA,"less than secondary",NA,"yes"
"2015","021012","07  005330  006  11  021012","005330","rural","01",174.05,"man",55,NA,"no poor",145.335739135742,233.816345214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,174.05,"spanish",NA,NA,"yes"
"2015","030216","07  005368  008  11  030216","005368","urban","01",234.55,"man",57,"married/living_together","no poor",153.936996459961,276.142272949219,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,234.55,NA,"less than secondary",NA,NA
"2015","030501","07  005383  001  11  030501","005383","rural","01",366.07,"woman",47,"no married/living_together","poor",153.936996459961,276.142272949219,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,366.07,NA,"less than secondary",NA,"yes"
"2015","030105","07  005428  053  11  030105","005428","rural","01",105.5,"woman",73,"no married/living_together","no poor",145.335739135742,232.682327270508,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,105.5,NA,"less than secondary",NA,"yes"
"2015","030707","07  005461  014  11  030707","005461","rural","01",105.5,"man",56,"married/living_together","poor",145.335739135742,232.682327270508,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,105.5,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","040109","07  005533  020  13  040109","005533","urban","01",462.12,"man",62,"married/living_together","no poor",153.936996459961,280.807952880859,"01  02","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,462.12,"spanish",NA,NA,"yes"
"2016","040302","07  005582  034  11  040302","005582","urban","01",59.9820314620926,"woman",34,"no married/living_together","poor",163.083221435547,327.5390625,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,59.9820314620926,"spanish",NA,NA,"yes"
"2015","040206","07  005665  049  11  040206","005665","rural","01",125.72,"man",36,NA,"no poor",138.997756958008,253.603851318359,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,NA,NA,NA,NA,"yes"
"2015","050116","07  005703  024  11  050116","005703","urban","01",109.45,"man",49,"married/living_together","no poor",153.936996459961,278.525482177734,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,109.45,NA,NA,NA,NA
"2015","051010","07  005746  015  11  051010","005746","rural","01",356.07,"woman",84,"no married/living_together","poor",153.936996459961,278.525482177734,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,356.07,NA,"less than secondary",NA,"yes"
"2015","050801","07  005760  002  11  050801","005760","rural","01",187.77,"man",73,"married/living_together","poor",153.936996459961,278.525482177734,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,187.77,NA,"less than secondary",NA,"yes"
"2015","050409","07  005763  005  11  050409","005763","rural","01",94.21,"woman",53,"no married/living_together","no poor",136.040298461914,228.281127929688,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,94.21,"no spanish","less than secondary",NA,"yes"
"2016","051002","07  005816  015  11  051002","005816","rural","01",135.441769430964,"man",47,"married/living_together","no poor",153.329116821289,244.752471923828,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,135.441769430964,NA,"less than secondary",NA,"yes"
